ID,MONTHS_BALANCE,STATUS
5001625,-15,C
5001625,-16,C
5001625,-17,0
5001625,-18,C
5001625,-19,0
5001625,-20,C
5001625,-21,0
5001626,0,2
5001626,-1,2
5001626,-2,1
5001626,-3,0
5001626,-4,4
5001626,-5,X
5001626,-6,0
5001626,-7,C
5001626,-8,0
5001626,-9,C
5001626,-10,X
5001626,-11,C
5001626,-12,C
5001627,0,X
5001627,-1,C
5001627,-2,C
5001627,-3,0
5001627,-4,C
5001627,-5,0
5001627,-6,C
5001627,-7,C
5001627,-8,0
5001627,-9,X
5001627,-10,X
5001627,-11,0
5001627,-12,0
5001627,-13,C
5001627,-14,C
5001628,0,3
5001628,-1,0
5001628,-2,0
5001628,-3,3
5001628,-4,0
5001628,-5,C
5001628,-6,C
5001628,-7,0
5001628,-8,0
5001628,-9,C
5001628,-10,X
5001628,-11,C
5001628,-12,1
5001628,-13,C
5001628,-14,0
5001628,-15,C
5001628,-16,0
5001628,-17,X
5001628,-18,0
5001628,-19,X
5001629,0,C
5001629,-1,C
5001629,-2,C
5001629,-3,0
5001629,-4,1
5001629,-5,1
5001629,-6,X
5001629,-7,0
5001629,-8,C
5001629,-9,X
5001629,-10,C
5001629,-11,C
5001629,-12,0
5001629,-13,0
5001629,-14,0
5001629,-15,C
5001629,-16,C
5001629,-17,C
5001629,-18,0
5001629,-19,C
5001629,-20,C
5001629,-21,C
5001629,-22,0
5001630,0,0
5001630,-1,C
5001630,-2,C
5001630,-3,C
5001630,-4,C
5001630,-5,C
5001630,-6,0
5001630,-7,0
5001630,-8,0
5001630,-9,0
5001630,-10,C
5001630,-11,C
5001630,-12,C
5001630,-13,0
5001630,-14,C
5001630,-15,C
5001631,0,C
5001631,-1,2
5001631,-2,0
5001631,-3,2
5001631,-4,C
5001631,-5,C
5001631,-6,1
5001631,-7,0
5001631,-8,0
5001631,-9,0
5001631,-10,C
5001631,-11,C
5001631,-12,0
5001631,-13,C
5001631,-14,C
5001631,-15,C
5001631,-16,C
5001631,-17,C
5001631,-18,1
5001631,-19,0
5001631,-20,0
5001631,-21,C
5001631,-22,0
5001631,-23,C
5001632,0,0
5001632,-1,C
5001632,-2,C
5001632,-3,0
5001632,-4,C
5001632,-5,X
5001632,-6,C
5001632,-7,C
5001632,-8,C
5001632,-9,C
5001632,-10,C
5001632,-11,0
5001632,-12,1
5001632,-13,0
5001632,-14,X
5001632,-15,C
5001632,-16,X
5001633,0,X
5001633,-1,X
5001633,-2,0
5001633,-3,X
5001633,-4,0
5001633,-5,C
5001633,-6,X
5001633,-7,0
5001633,-8,C
5001633,-9,C
5001633,-10,C
5001633,-11,C
5001633,-12,X
5001633,-13,C
5001633,-14,X
5001633,-15,X
5001633,-16,X
5001633,-17,C
5001633,-18,0
5001634,0,C
5001634,-1,C
5001634,-2,0
5001634,-3,C
5001634,-4,C
5001634,-5,C
5001634,-6,0
5001634,-7,X
5001634,-8,0
5001634,-9,C
5001634,-10,0
5001634,-11,1
5001634,-12,0
5001634,-13,0
5001634,-14,C
5001634,-15,1
5001634,-16,0
5001634,-17,X
5001634,-18,0
5001634,-19,3
5001635,0,X
5001635,-1,C
5001635,-2,0
5001635,-3,C
5001635,-4,0
5001635,-5,C
5001635,-6,X
5001635,-7,0
5001635,-8,C
5001635,-9,0
5001635,-10,0
5001635,-11,0
5001635,-12,C
5001635,-13,C
5001635,-14,C
5001635,-15,C
5001635,-16,0
5001635,-17,0
5001635,-18,X
5001635,-19,0
5001635,-20,1
5001635,-21,C
5001635,-22,C
5001636,0,C
5001636,-1,C
5001636,-2,X
5001636,-3,X
5001636,-4,C
5001636,-5,C
5001636,-6,C
5001636,-7,X
5001636,-8,0
5001636,-9,C
5001636,-10,C
5001636,-11,C
5001636,-12,C
5001636,-13,C
5001636,-14,C
5001637,0,0
5001637,-1,C
5001637,-2,C
5001637,-3,C
5001637,-4,0
5001637,-5,C
5001637,-6,X
5001637,-7,C
5001637,-8,0
5001637,-9,0
5001637,-10,1
5001637,-11,0
5001637,-12,C
5001637,-13,X
5001638,0,C
5001638,-1,0
5001638,-2,0
5001638,-3,0
5001638,-4,C
5001638,-5,C
5001638,-6,C
5001638,-7,C
5001638,-8,C
5001638,-9,0
5001638,-10,C
5001638,-11,X
5001638,-12,X
5001638,-13,C
5001638,-14,C
5001638,-15,C
5001638,-16,0
5001638,-17,C
5001638,-18,C
5001639,0,0
5001639,-1,C
5001639,-2,X
5001639,-3,X
5001639,-4,C
5001639,-5,1
5001639,-6,C
5001639,-7,C
5001639,-8,C
5001639,-9,C
5001639,-10,0
5001639,-11,C
5001639,-12,C
5001639,-13,X
5001639,-14,0
5001639,-15,C
5001639,-16,0
5001639,-17,C
5001639,-18,1
5001639,-19,0
5001639,-20,C
5001640,0,C
5001640,-1,C
5001640,-2,C
5001640,-3,0
5001640,-4,X
5001640,-5,0
5001640,-6,C
5001640,-7,0
5001640,-8,C
5001640,-9,0
5001640,-10,0
5001640,-11,C
5001641,0,C
5001641,-1,0
5001641,-2,0
5001641,-3,0
5001641,-4,0
5001641,-5,C
5001641,-6,0
5001641,-7,0
5001641,-8,0
5001641,-9,0
5001641,-10,0
5001641,-11,C
5001641,-12,0
5001641,-13,X
5001641,-14,0
5001641,-15,X
5001641,-16,C
5001642,0,0
5001642,-1,0
5001642,-2,0
5001642,-3,0
5001642,-4,C
5001642,-5,C
5001642,-6,0
5001642,-7,C
5001642,-8,C
5001642,-9,C
5001642,-10,0
5001642,-11,C
5001642,-12,C
5001642,-13,X
5001642,-14,X
5001642,-15,0
5001643,0,1
5001643,-1,C
5001643,-2,0
5001643,-3,C
5001643,-4,0
5001643,-5,0
5001643,-6,C
5001643,-7,C
5001643,-8,0
5001643,-9,C
5001643,-10,C
5001643,-11,C
5001643,-12,C
5001643,-13,1
5001643,-14,X
5001643,-15,0
5001643,-16,0
5001643,-17,X
5001643,-18,0
5001643,-19,0
5001643,-20,X
5001643,-21,0
5001643,-22,X
5001643,-23,C
5001644,0,1
5001644,-1,C
5001644,-2,0
5001644,-3,C
5001644,-4,C
5001644,-5,C
5001644,-6,C
5001644,-7,C
5001644,-8,0
5001644,-9,C
5001644,-10,C
5001644,-11,X
5001644,-12,C
5001644,-13,C
5001644,-14,C
5001644,-15,C
5001645,0,X
5001645,-1,0
5001645,-2,C
5001645,-3,X
5001645,-4,C
5001645,-5,C
5001645,-6,C
5001645,-7,C
5001645,-8,C
5001645,-9,X
5001645,-10,C
5001645,-11,C
5001645,-12,C
5001645,-13,0
5001645,-14,C
5001646,0,0
5001646,-1,C
5001646,-2,C
5001646,-3,0
5001646,-4,C
5001646,-5,C
5001646,-6,1
5001646,-7,C
5001646,-8,0
5001646,-9,0
5001646,-10,0
5001646,-11,C
5001646,-12,C
5001646,-13,0
5001646,-14,0
5001647,0,1
5001647,-1,C
5001647,-2,1
5001647,-3,0
5001647,-4,X
5001647,-5,0
5001647,-6,C
5001647,-7,0
5001647,-8,1
5001647,-9,C
5001647,-10,1
5001647,-11,0
5001647,-12,C
5001647,-13,0
5001647,-14,C
5001647,-15,0
5001647,-16,C
5001647,-17,2
5001647,-18,C
5001647,-19,0
5001648,0,0
5001648,-1,C
5001648,-2,C
5001648,-3,C
5001648,-4,C
5001648,-5,C
5001648,-6,C
5001648,-7,C
5001648,-8,C
5001648,-9,C
5001648,-10,0
5001648,-11,C
5001648,-12,0
5001648,-13,X
5001648,-14,0
5001648,-15,C
5001648,-16,0
5001648,-17,1
5001648,-18,X
5001648,-19,C
5001648,-20,0
5001648,-21,C
5001649,0,C
5001649,-1,0
5001649,-2,C
5001649,-3,C
5001649,-4,X
5001649,-5,C
5001649,-6,C
5001649,-7,C
5001649,-8,X
5001649,-9,X
5001649,-10,C
5001649,-11,C
5001649,-12,X
5001649,-13,1
5001649,-14,X
5001649,-15,0
5001649,-16,X
5001649,-17,0
5001649,-18,C
5001650,0,C
5001650,-1,X
5001650,-2,C
5001650,-3,C
5001650,-4,C
5001650,-5,C
5001650,-6,1
5001650,-7,0
5001650,-8,C
5001650,-9,0
5001650,-10,1
5001650,-11,X
5001651,0,C
5001651,-1,0
5001651,-2,0
5001651,-3,0
5001651,-4,C
5001651,-5,0
5001651,-6,C
5001651,-7,X
5001651,-8,0
5001651,-9,C
5001651,-10,C
5001651,-11,X
5001652,0,X
5001652,-1,1
5001652,-2,C
5001652,-3,C
5001652,-4,C
5001652,-5,C
5001652,-6,1
5001652,-7,C
5001652,-8,C
5001652,-9,C
5001652,-10,0
5001652,-11,C
5001652,-12,C
5001652,-13,0
5001652,-14,1
5001652,-15,0
5001653,0,C
5001653,-1,C
5001653,-2,C
5001653,-3,0
5001653,-4,3
5001653,-5,0
5001653,-6,0
5001653,-7,0
5001653,-8,4
5001653,-9,C
5001653,-10,0
5001653,-11,0
5001653,-12,C
5001653,-13,1
5001653,-14,0
5001653,-15,C
5001653,-16,0
5001653,-17,C
5001653,-18,0
5001653,-19,C
5001654,0,4
5001654,-1,0
5001654,-2,0
5001654,-3,0
5001654,-4,0
5001654,-5,C
5001654,-6,X
5001654,-7,1
5001654,-8,0
5001654,-9,1
5001654,-10,C
5001654,-11,X
5001654,-12,4
5001654,-13,0
5001654,-14,C
5001654,-15,1
5001654,-16,C
5001654,-17,C
5001654,-18,2
5001654,-19,0
5001654,-20,0
5001654,-21,0
5001654,-22,C
5001654,-23,X
5001655,0,C
5001655,-1,X
5001655,-2,0
5001655,-3,X
5001655,-4,X
5001655,-5,0
5001655,-6,1
5001655,-7,0
5001655,-8,X
5001655,-9,0
5001655,-10,C
5001655,-11,C
5001655,-12,C
5001655,-13,0
5001655,-14,C
5001655,-15,C
5001655,-16,C
5001655,-17,1
5001655,-18,X
5001655,-19,C
5001655,-20,C
5001655,-21,1
5001656,0,0
5001656,-1,C
5001656,-2,0
5001656,-3,C
5001656,-4,0
5001656,-5,C
5001656,-6,0
5001656,-7,X
5001656,-8,C
5001656,-9,0
5001656,-10,C
5001656,-11,0
5001656,-12,C
5001656,-13,C
5001656,-14,1
5001656,-15,C
5001656,-16,X
5001656,-17,X
5001656,-18,0
5001656,-19,C
5001656,-20,0
5001657,0,0
5001657,-1,C
5001657,-2,C
5001657,-3,0
5001657,-4,0
5001657,-5,0
5001657,-6,0
5001657,-7,C
5001657,-8,C
5001657,-9,0
5001657,-10,C
5001657,-11,C
5001657,-12,0
5001657,-13,1
5001657,-14,X
5001657,-15,C
5001657,-16,X
5001657,-17,C
5001657,-18,0
5001657,-19,C
5001658,0,X
5001658,-1,1
5001658,-2,C
5001658,-3,C
5001658,-4,C
5001658,-5,C
5001658,-6,0
5001658,-7,C
5001658,-8,1
5001658,-9,C
5001658,-10,0
5001658,-11,C
5001658,-12,C
5001658,-13,0
5001658,-14,0
5001658,-15,0
5001659,0,C
5001659,-1,C
5001659,-2,C
5001659,-3,0
5001659,-4,C
5001659,-5,C
5001659,-6,0
5001659,-7,0
5001659,-8,C
5001659,-9,C
5001659,-10,0
5001659,-11,C
5001659,-12,C
5001659,-13,C
5001659,-14,0
5001659,-15,C
5001659,-16,C
5001660,0,C
5001660,-1,0
5001660,-2,0
5001660,-3,C
5001660,-4,0
5001660,-5,X
5001660,-6,X
5001660,-7,0
5001660,-8,0
5001660,-9,C
5001660,-10,1
5001660,-11,0
5001660,-12,0
5001660,-13,C
5001661,0,C
5001661,-1,C
5001661,-2,C
5001661,-3,C
5001661,-4,C
5001661,-5,C
5001661,-6,X
5001661,-7,0
5001661,-8,0
5001661,-9,C
5001661,-10,C
5001661,-11,C
5001661,-12,C
5001661,-13,0
5001661,-14,X
5001662,0,C
5001662,-1,C
5001662,-2,C
5001662,-3,0
5001662,-4,0
5001662,-5,0
5001662,-6,C
5001662,-7,0
5001662,-8,0
5001662,-9,4
5001662,-10,C
5001662,-11,C
5001662,-12,0
5001662,-13,1
5001662,-14,C
5001663,0,0
5001663,-1,C
5001663,-2,C
5001663,-3,0
5001663,-4,C
5001663,-5,C
5001663,-6,X
5001663,-7,0
5001663,-8,C
5001663,-9,C
5001663,-10,1
5001663,-11,X
5001663,-12,0
5001663,-13,C
5001663,-14,C
5001663,-15,0
5001663,-16,0
5001663,-17,X
5001664,0,0
5001664,-1,X
5001664,-2,1
5001664,-3,C
5001664,-4,0
5001664,-5,C
5001664,-6,C
5001664,-7,C
5001664,-8,0
5001664,-9,0
5001664,-10,C
5001664,-11,C
5001664,-12,C
5001664,-13,1
5001664,-14,C
5001664,-15,0
5001664,-16,2
5001664,-17,4
5001664,-18,C
5001664,-19,4
5001665,0,1
5001665,-1,X
5001665,-2,0
5001665,-3,X
5001665,-4,C
5001665,-5,C
5001665,-6,X
5001665,-7,C
5001665,-8,X
5001665,-9,C
5001665,-10,C
5001665,-11,1
5001665,-12,C
5001665,-13,0
5001665,-14,C
5001665,-15,0
5001665,-16,0
5001665,-17,C
5001665,-18,0
5001665,-19,C
5001665,-20,C
5001666,0,0
5001666,-1,C
5001666,-2,C
5001666,-3,0
5001666,-4,C
5001666,-5,X
5001666,-6,0
5001666,-7,C
5001666,-8,0
5001666,-9,0
5001666,-10,0
5001666,-11,C
5001666,-12,C
5001666,-13,C
5001666,-14,0
5001666,-15,0
5001666,-16,1
5001666,-17,C
5001666,-18,0
5001666,-19,0
5001666,-20,C
5001667,0,0
5001667,-1,0
5001667,-2,1
5001667,-3,1
5001667,-4,X
5001667,-5,C
5001667,-6,0
5001667,-7,C
5001667,-8,0
5001667,-9,C
5001667,-10,X
5001667,-11,C
5001667,-12,X
5001667,-13,0
5001667,-14,C
5001667,-15,C
5001668,0,0
5001668,-1,X
5001668,-2,0
5001668,-3,C
5001668,-4,C
5001668,-5,C
5001668,-6,0
5001668,-7,C
5001668,-8,0
5001668,-9,X
5001668,-10,C
5001668,-11,C
5001668,-12,C
5001668,-13,X
5001668,-14,C
5001668,-15,0
5001668,-16,0
5001668,-17,C
5001668,-18,C
5001668,-19,0
5001668,-20,X
5001668,-21,C
5001669,0,0
5001669,-1,1
5001669,-2,C
5001669,-3,0
5001669,-4,C
5001669,-5,0
5001669,-6,1
5001669,-7,X
5001669,-8,X
5001669,-9,0
5001669,-10,1
5001669,-11,C
5001669,-12,0
5001669,-13,C
5001669,-14,C
5001669,-15,C
5001669,-16,X
5001669,-17,0
5001669,-18,X
5001669,-19,C
5001670,0,0
5001670,-1,C
5001670,-2,C
5001670,-3,0
5001670,-4,C
5001670,-5,C
5001670,-6,C
5001670,-7,C
5001670,-8,C
5001670,-9,C
5001670,-10,X
5001670,-11,C
5001670,-12,C
5001671,0,0
5001671,-1,X
5001671,-2,C
5001671,-3,X
5001671,-4,C
5001671,-5,X
5001671,-6,0
5001671,-7,C
5001671,-8,C
5001671,-9,X
5001671,-10,0
5001671,-11,0
5001671,-12,C
5001672,0,C
5001672,-1,C
5001672,-2,0
5001672,-3,1
5001672,-4,X
5001672,-5,X
5001672,-6,C
5001672,-7,0
5001672,-8,C
5001672,-9,X
5001672,-10,X
5001672,-11,C
5001672,-12,0
5001672,-13,X
5001672,-14,C
5001672,-15,C
5001672,-16,C
5001672,-17,C
5001672,-18,C
5001673,0,C
5001673,-1,0
5001673,-2,C
5001673,-3,0
5001673,-4,0
5001673,-5,1
5001673,-6,C
5001673,-7,X
5001673,-8,X
5001673,-9,C
5001673,-10,0
5001673,-11,1
5001673,-12,1
5001673,-13,C
5001673,-14,C
5001673,-15,0
5001673,-16,C
5001673,-17,C
5001674,0,C
5001674,-1,X
5001674,-2,0
5001674,-3,0
5001674,-4,0
5001674,-5,C
5001674,-6,C
5001674,-7,X
5001674,-8,C
5001674,-9,C
5001674,-10,C
5001674,-11,C
5001674,-12,0
5001674,-13,C
5001674,-14,C
5001674,-15,0
5001674,-16,C
5001675,0,0
5001675,-1,0
5001675,-2,X
5001675,-3,0
5001675,-4,0
5001675,-5,C
5001675,-6,C
5001675,-7,C
5001675,-8,X
5001675,-9,X
5001675,-10,C
5001675,-11,0
5001675,-12,1
5001676,0,C
5001676,-1,C
5001676,-2,0
5001676,-3,C
5001676,-4,0
5001676,-5,0
5001676,-6,0
5001676,-7,C
5001676,-8,C
5001676,-9,0
5001676,-10,C
5001676,-11,0
5001676,-12,C
5001676,-13,C
5001676,-14,0
5001676,-15,X
5001676,-16,C
5001676,-17,C
5001676,-18,C
5001677,0,C
5001677,-1,C
5001677,-2,C
5001677,-3,0
5001677,-4,1
5001677,-5,C
5001677,-6,0
5001677,-7,C
5001677,-8,0
5001677,-9,0
5001677,-10,0
5001677,-11,0
5001678,0,0
5001678,-1,0
5001678,-2,X
5001678,-3,C
5001678,-4,C
5001678,-5,C
5001678,-6,C
5001678,-7,C
5001678,-8,0
5001678,-9,0
5001678,-10,X
5001678,-11,0
5001678,-12,C
5001678,-13,X
5001678,-14,X
5001678,-15,1
5001678,-16,X
5001678,-17,0
5001678,-18,0
5001678,-19,C
5001678,-20,C
5001678,-21,0
5001679,0,C
5001679,-1,C
5001679,-2,0
5001679,-3,C
5001679,-4,C
5001679,-5,C
5001679,-6,0
5001679,-7,0
5001679,-8,C
5001679,-9,C
5001679,-10,C
5001679,-11,0
5001679,-12,C
5001679,-13,C
5001679,-14,0
5001679,-15,0
5001680,0,0
5001680,-1,C
5001680,-2,C
5001680,-3,0
5001680,-4,C
5001680,-5,X
5001680,-6,C
5001680,-7,C
5001680,-8,0
5001680,-9,C
5001680,-10,C
5001680,-11,C
5001680,-12,0
5001680,-13,X
5001680,-14,0
5001680,-15,C
5001680,-16,0
5001680,-17,C
5001680,-18,1
5001680,-19,X
5001681,0,0
5001681,-1,0
5001681,-2,0
5001681,-3,1
5001681,-4,C
5001681,-5,0
5001681,-6,X
5001681,-7,X
5001681,-8,1
5001681,-9,1
5001681,-10,0
5001681,-11,3
5001681,-12,C
5001681,-13,C
5001681,-14,X
5001682,0,0
5001682,-1,C
5001682,-2,0
5001682,-3,0
5001682,-4,0
5001682,-5,0
5001682,-6,C
5001682,-7,X
5001682,-8,C
5001682,-9,0
5001682,-10,X
5001682,-11,C
5001682,-12,C
5001682,-13,0
5001682,-14,C
5001682,-15,C
5001683,0,0
5001683,-1,0
5001683,-2,X
5001683,-3,C
5001683,-4,C
5001683,-5,X
5001683,-6,C
5001683,-7,C
5001683,-8,0
5001683,-9,C
5001683,-10,0
5001683,-11,0
5001683,-12,0
5001683,-13,C
5001683,-14,C
5001683,-15,C
5001683,-16,X
5001683,-17,1
5001683,-18,C
5001683,-19,C
5001683,-20,0
5001683,-21,X
5001684,0,2
5001684,-1,0
5001684,-2,0
5001684,-3,0
5001684,-4,C
5001684,-5,C
5001684,-6,C
5001684,-7,0
5001684,-8,C
5001684,-9,C
5001684,-10,0
5001684,-11,0
5001684,-12,C
5001684,-13,C
5001684,-14,C
5001684,-15,1
5001684,-16,C
5001684,-17,X
5001684,-18,C
5001684,-19,C
5001684,-20,C
5001684,-21,2
5001684,-22,3
5001685,0,X
5001685,-1,0
5001685,-2,0
5001685,-3,C
5001685,-4,C
5001685,-5,C
5001685,-6,C
5001685,-7,0
5001685,-8,0
5001685,-9,0
5001685,-10,C
5001685,-11,C
5001685,-12,C
5001685,-13,X
5001685,-14,0
5001685,-15,0
5001685,-16,C
5001685,-17,X
5001685,-18,C
5001685,-19,C
5001685,-20,C
5001686,0,C
5001686,-1,0
5001686,-2,0
5001686,-3,X
5001686,-4,0
5001686,-5,0
5001686,-6,4
5001686,-7,C
5001686,-8,3
5001686,-9,0
5001686,-10,C
5001686,-11,0
5001686,-12,0
5001686,-13,0
5001686,-14,C
5001686,-15,C
5001686,-16,0
5001686,-17,0
5001686,-18,0
5001686,-19,1
5001686,-20,0
5001686,-21,X
5001686,-22,C
5001686,-23,C
5001687,0,X
5001687,-1,X
5001687,-2,X
5001687,-3,C
5001687,-4,0
5001687,-5,C
5001687,-6,0
5001687,-7,X
5001687,-8,0
5001687,-9,0
5001687,-10,0
5001687,-11,C
5001687,-12,X
5001687,-13,C
5001687,-14,1
5001687,-15,C
5001687,-16,X
5001687,-17,0
5001687,-18,X
5001687,-19,C
5001687,-20,X
5001687,-21,0
5001687,-22,X
5001688,0,1
5001688,-1,1
5001688,-2,C
5001688,-3,C
5001688,-4,0
5001688,-5,C
5001688,-6,3
5001688,-7,C
5001688,-8,0
5001688,-9,C
5001688,-10,C
5001688,-11,C
5001688,-12,1
5001688,-13,0
5001688,-14,X
5001688,-15,C
5001688,-16,C
5001688,-17,1
5001688,-18,0
5001688,-19,0
5001689,0,X
5001689,-1,C
5001689,-2,0
5001689,-3,0
5001689,-4,C
5001689,-5,C
5001689,-6,0
5001689,-7,C
5001689,-8,C
5001689,-9,C
5001689,-10,C
5001689,-11,0
5001689,-12,C
5001689,-13,X
5001689,-14,1
5001689,-15,C
5001689,-16,C
5001689,-17,C
5001689,-18,C
5001689,-19,X
5001690,0,C
5001690,-1,C
5001690,-2,0
5001690,-3,X
5001690,-4,0
5001690,-5,X
5001690,-6,0
5001690,-7,C
5001690,-8,C
5001690,-9,X
5001690,-10,C
5001690,-11,0
5001690,-12,0
5001690,-13,X
5001690,-14,C
5001690,-15,0
5001690,-16,C
5001691,0,0
5001691,-1,C
5001691,-2,C
5001691,-3,0
5001691,-4,X
5001691,-5,C
5001691,-6,X
5001691,-7,0
5001691,-8,C
5001691,-9,0
5001691,-10,0
5001691,-11,0
5001691,-12,C
5001691,-13,X
5001691,-14,C
5001691,-15,C
5001691,-16,C
5001691,-17,C
5001691,-18,0
5001691,-19,C
5001691,-20,C
5001692,0,0
5001692,-1,0
5001692,-2,C
5001692,-3,C
5001692,-4,C
5001692,-5,C
5001692,-6,C
5001692,-7,0
5001692,-8,X
5001692,-9,C
5001692,-10,1
5001692,-11,0
5001692,-12,C
5001693,0,C
5001693,-1,C
5001693,-2,C
5001693,-3,C
5001693,-4,0
5001693,-5,C
5001693,-6,X
5001693,-7,0
5001693,-8,C
5001693,-9,0
5001693,-10,0
5001693,-11,C
5001693,-12,0
5001693,-13,C
5001693,-14,C
5001693,-15,C
5001693,-16,0
5001693,-17,X
5001693,-18,C
5001693,-19,C
5001693,-20,C
5001693,-21,0
5001693,-22,C
5001694,0,C
5001694,-1,X
5001694,-2,X
5001694,-3,1
5001694,-4,0
5001694,-5,0
5001694,-6,0
5001694,-7,C
5001694,-8,C
5001694,-9,0
5001694,-10,0
5001694,-11,0
5001694,-12,C
5001694,-13,0
5001694,-14,C
5001694,-15,C
5001694,-16,C
5001694,-17,C
5001694,-18,C
5001695,0,C
5001695,-1,C
5001695,-2,C
5001695,-3,0
5001695,-4,0
5001695,-5,C
5001695,-6,X
5001695,-7,C
5001695,-8,C
5001695,-9,X
5001695,-10,0
5001695,-11,C
5001695,-12,C
5001695,-13,C
5001695,-14,C
5001695,-15,0
5001695,-16,C
5001695,-17,C
5001695,-18,X
5001695,-19,X
5001695,-20,C
5001696,0,0
5001696,-1,C
5001696,-2,0
5001696,-3,0
5001696,-4,0
5001696,-5,X
5001696,-6,0
5001696,-7,C
5001696,-8,0
5001696,-9,C
5001696,-10,C
5001696,-11,0
5001696,-12,C
5001696,-13,1
5001696,-14,0
5001697,0,C
5001697,-1,C
5001697,-2,X
5001697,-3,C
5001697,-4,C
5001697,-5,C
5001697,-6,C
5001697,-7,C
5001697,-8,C
5001697,-9,C
5001697,-10,X
5001697,-11,0
5001697,-12,C
5001697,-13,C
5001697,-14,C
5001697,-15,X
5001698,0,0
5001698,-1,C
5001698,-2,C
5001698,-3,C
5001698,-4,C
5001698,-5,C
5001698,-6,0
5001698,-7,0
5001698,-8,0
5001698,-9,C
5001698,-10,C
5001698,-11,0
5001698,-12,C
5001698,-13,X
5001698,-14,C
5001698,-15,X
5001698,-16,0
5001699,0,X
5001699,-1,C
5001699,-2,X
5001699,-3,0
5001699,-4,X
5001699,-5,C
5001699,-6,C
5001699,-7,C
5001699,-8,C
5001699,-9,C
5001699,-10,C
5001699,-11,C
5001699,-12,C
5001699,-13,C
5001699,-14,X
5001699,-15,1
5001699,-16,X
5001699,-17,X
5001699,-18,0
5001699,-19,0
5001700,0,X
5001700,-1,0
5001700,-2,0
5001700,-3,C
5001700,-4,C
5001700,-5,C
5001700,-6,X
5001700,-7,X
5001700,-8,C
5001700,-9,0
5001700,-10,C
5001700,-11,C
5001700,-12,0
5001700,-13,C
5001700,-14,1
5001700,-15,C
5001700,-16,0
5001700,-17,C
5001700,-18,C
5001700,-19,X
5001700,-20,C
5001701,0,X
5001701,-1,C
5001701,-2,0
5001701,-3,X
5001701,-4,0
5001701,-5,X
5001701,-6,0
5001701,-7,C
5001701,-8,0
5001701,-9,X
5001701,-10,0
5001701,-11,C
5001701,-12,0
5001701,-13,C
5001701,-14,C
5001701,-15,C
5001701,-16,X
5001701,-17,X
5001701,-18,0
5001701,-19,0
5001702,0,C
5001702,-1,C
5001702,-2,C
5001702,-3,X
5001702,-4,C
5001702,-5,C
5001702,-6,C
5001702,-7,C
5001702,-8,0
5001702,-9,0
5001702,-10,C
5001702,-11,C
5001702,-12,C
5001702,-13,0
5001702,-14,C
5001702,-15,C
5001702,-16,C
5001702,-17,C
5001702,-18,C
5001702,-19,0
5001702,-20,0
5001703,0,0
5001703,-1,0
5001703,-2,C
5001703,-3,X
5001703,-4,C
5001703,-5,0
5001703,-6,C
5001703,-7,1
5001703,-8,X
5001703,-9,C
5001703,-10,X
5001703,-11,0
5001703,-12,C
5001703,-13,0
5001703,-14,C
5001703,-15,1
5001703,-16,0
5001703,-17,C
5001703,-18,C
5001703,-19,C
5001703,-20,C
5001703,-21,C
5001703,-22,X
5001703,-23,0
5001704,0,0
5001704,-1,C
5001704,-2,C
5001704,-3,X
5001704,-4,C
5001704,-5,C
5001704,-6,X
5001704,-7,C
5001704,-8,X
5001704,-9,C
5001704,-10,0
5001704,-11,0
5001704,-12,0
5001704,-13,C
5001704,-14,0
5001704,-15,X
5001704,-16,X
5001704,-17,C
5001705,0,C
5001705,-1,2
5001705,-2,0
5001705,-3,C
5001705,-4,X
5001705,-5,1
5001705,-6,0
5001705,-7,C
5001705,-8,1
5001705,-9,C
5001705,-10,0
5001705,-11,0
5001705,-12,C
5001705,-13,1
5001705,-14,0
5001705,-15,5
5001706,0,C
5001706,-1,C
5001706,-2,X
5001706,-3,0
5001706,-4,X
5001706,-5,C
5001706,-6,C
5001706,-7,X
5001706,-8,0
5001706,-9,C
5001706,-10,0
5001706,-11,C
5001706,-12,0
5001706,-13,1
5001706,-14,X
5001706,-15,C
5001707,0,C
5001707,-1,C
5001707,-2,0
5001707,-3,C
5001707,-4,C
5001707,-5,C
5001707,-6,0
5001707,-7,C
5001707,-8,C
5001707,-9,C
5001707,-10,0
5001707,-11,C
5001707,-12,X
5001707,-13,0
5001707,-14,C
5001707,-15,C
5001707,-16,C
5001707,-17,X
5001708,0,1
5001708,-1,X
5001708,-2,C
5001708,-3,0
5001708,-4,0
5001708,-5,0
5001708,-6,X
5001708,-7,X
5001708,-8,0
5001708,-9,0
5001708,-10,C
5001708,-11,C
5001708,-12,1
5001708,-13,C
5001708,-14,C
5001708,-15,C
5001708,-16,0
5001708,-17,0
5001708,-18,C
5001708,-19,C
5001708,-20,C
5001708,-21,X
5001708,-22,1
5001709,0,C
5001709,-1,C
5001709,-2,C
5001709,-3,X
5001709,-4,C
5001709,-5,C
5001709,-6,0
5001709,-7,1
5001709,-8,0
5001709,-9,0
5001709,-10,X
5001709,-11,C
5001709,-12,C
5001709,-13,0
5001709,-14,C
5001709,-15,C
5001709,-16,C
5001709,-17,C
5001709,-18,0
5001709,-19,0
5001709,-20,0
5001709,-21,C
5001709,-22,C
5001709,-23,1
5001710,0,C
5001710,-1,0
5001710,-2,C
5001710,-3,0
5001710,-4,X
5001710,-5,C
5001710,-6,C
5001710,-7,0
5001710,-8,C
